name,latitude,longitude,color
Nunagal [xxx-81],-28,153.25,#C99D87
Nunavut [xxx-45],62,-75,#9D6BA1
Nung [nut],21.917,106.5,#61B0A1
Nungali [nug],-14.83,131.83,#CEA78D
Nunggubuyu [nuy],-13.75,135.667,#CEB886
Nuosu [iii],27.88,102.27,#23AF9E
Nuru [eri],-5.37,145.734,#86925C
Nusu [nuf],25.85,98.85,#10AE92
Nyabwa [nwb],7,-6.5,#669059
Nyaheun [nev],15,107,#63C65D
Nyahkur [cbn],15.67,101.67,#6EC274
Nyakyusa [nyy],-9.557,33.938,#928461
Nyamal [nly],-20.597,119.43,#D3BF84
Nyangi [nyp],3.42,33.58,#AEA582
Nyangumarta [nna],-20,121,#CCB69F
Nyankpa [yes],9,8,#568374
Nyao [wut-2],-2.737,140.596,#7C597A
Nyaturu_Rimi [rim],-5.004,34.758,#747059
Nyawaygi [nyt],-19,145.9,#CDA889
Nyeu [nyl],15.05,104.35,#71AC8D
Nyi [lhu-2],22.775,101,#09ADAB
Nyigina [nyh],-18,124.333,#CFB588
Nyimang [nyi],12.1,29.4,#92965C
Nyindrou [lid],-2.131,146.635,#9F6D7C
Nynorsk [nor],61,8,#719368
Nyo [nyw],17.154,104.136,#69C0A4
Nyokon [baz-2],4.95,10.75,#77966E
Nyole [nuj],0.85,33.85,#846F75
Nyoro [nyo],1.5,31,#694A5D
Nyulnyul [nyv],-17,123,#CBB783
Nyungar [nys],-33.75,116,#C6C285
Nyungwe [nyu],-16.548,33.378,#6C6A55
Nzadi [xxx-48],-4.05,19.65,#627485
Nzakara [nzk],4.5,22.5,#88867B
Nzebi [nzb],-1.456,12.364,#59846D
Nzema [nzi],5.129,-2.473,#588051
O'odham [ood],32,-112,#838186
Obokwi [afz],-2.767,138,#924A98
Obolo [ann],4.58,7.83,#968169
Ocaina [oca],-3,-72,#5E4471
Occitan [oci],45,1,#5E556F
Ocuiltec [ocu],18.81,-99.28,#8C63A9
Odual [odu],4.806,6.375,#69934E
Ofayé [opy],-15.1691,-53.1709,#8B5291
Ofo [ofo],39.4,-81.46,#3C6286
Ogami [mvi],24.9,125.3,#A160A6
Ogbia [ogb],4.67,6.25,#778A5C
Oirat_Torgut [xal-2],45,85,#69725D
Oirata [oia],-8.083,127.167,#A75C95
Ojibwe [ojg],49,-92.5,#6C417D
Okanagan [oka],50,-120,#785EAB
Okinawan [ryu],26.33,127.8,#80518F
Okinawan-2 [ryu-2],26.5,127.5,#84467F
Okolod Murut [kqv],4.242,115.918,#A5848C
Oksapmin [opm],-5.167,142.167,#98798D
Oku [oku],6.3,10.5,#707181
Olcha [ulc],51.878,140.222,#819B73
Old Hijazi [xxx-125],24.08,38,#685C7A
Olekha [ole],27.2,90,#32B770
Olgol [kjn-2],-15,142.5,#C0A777
Olo [ong],-3.25,142.167,#A4A386
Olrata [xxx-1],-14.32,167.43,#A17F7F
Olu'bo [lul],5,31.8,#50A64D
Oluta Popoluca [plo],17.8,-94.9,#875AA6
Omagua [omg],-4.1592,-73.3701,#9864B0
Omaha [oma],42,-97.25,#575377
Ombo [oml],-2.114,25.615,#7B7F6C
Ometo [wal],6.6,37.75,#734565
Omie [aom],-9.083,148.167,#8A387F
Omurano [omu],4.68,-75.67,#AD7B99
One [aun],-3.417,141.833,#906EA8
One_Inebu [oin],-3.383,141.895,#9A7BA5
One_Kabore [onk],-3.323,141.852,#A87EAC
One_Kara [aun-2],-3.32,141.85,#9A7BA5
One_Kwamtim [okk],-3.448,141.902,#9B7FA8
One_Romei [onr],-3.25,142.03,#AE8293
One_Siama [aun-3],-3.43,141.85,#9D75A8
Oneida [one],43,-75.67,#8D47B1
Ong [oog],15.2,106.1,#7CA46B
Ong Be [onb],19.8,110,#53BBAB
Onge [oon],10.75,92.5,#B19265
Onin [oni],-2.833,132.083,#9D6F75
Ono [ons],-6.083,147.583,#9F7C67
Onondaga [ono],42.75,-76.17,#9354AF
Oowekyala [hei],52,-127.5,#4A4CB6
Oraon [kru],25.75,88.75,#7D8164
Ordos [mvf],39,109,#516C77
Oriya [ori],21,85,#6A9D59
Orkney English [sco-2],59,-3,#556E57
Orma [orc],-1,39,#786E76
Ormu [orz],-2.5,140.75,#8E546A
Ormuri_Khaniguram [oru-2],32.52,70,#426163
Ormuri_Logar [oru],33.25,69.5,#486060
Oro_Eo [orw-2],-11.192,-64.702,#71496F
Oro_Win [orw],-11.373,-64.793,#A957AF
Oroch [oac],50.5,137.5,#76995B
Oroha [ora],-9.75,161.5,#B1518F
Orok [oaa],49.5,143.5,#919F63
Orokaiva [ork],-8.75,148.25,#944781
Orokolo [oro],-7.83,145.33,#AD5FAC
Oromo [hae],9,37,#804C5A
Orya [ury],-2.667,139.917,#775A7F
Osage [osa],37,-94,#514195
Osmanli [tur-3],41,41,#5C724F
Ossetian [oss],42.24,44,#475F7C
Ostyak [kca-2],61,75,#A57486
Otomi [otm],21,-99.5,#444C79
Otomi_Mezquital [ote],23.47,-104.41,#4E7770
Otomi_Sierra [otm-2],20.08,-98.37,#816E76
Otomi_Temoayan [ott],19.47,-99.59,#547087
Otomi_Tenango [otn],19.14,-99.75,#6D6377
Ottawa [otw],45,-82,#765A74
Otuho [lot],4.33,32.67,#73A388
Ouma [oum],-10.2,149.08,#A670A9
Owa [stn],-10.83,162.33,#AE6483
Oykangand [kjn-3],-16.4,143.8,#B6A959
P'uman [uuu],23.5,100,#7A90AF
P'urhépecha [tsz],19,-102,#74739F
Pa [ppt],-6.5,142.67,#A06A71
Pa-Hng [pha],26.22,109.04,#56B2D5
Pa'a [pqa],11,9.25,#7E8D5E
Paamese [pma],-16.5,168.333,#AD7E7E
Paang [pkh],22.66,92.175,#59B278
Pacahuara [pcp],-11.8913,-65.2788,#8958AC
Pacoh [pac],16.42,107.08,#76BD6C
Padam [adi-10],28.68,94.98,#9FA364
Padoe [pdo],-2.629,121.23,#9B8069
Paez [pbb],3,-76,#75459A
Pagu [pgu],1.1,127.7,#98A160
Pai Tavytera [pta],-23.1315,-56.1307,#9671AD
Paici [pri],-21,165.17,#ADA584
Pailibo [adi-6],28.7,94.3,#878A64
Paipai [ppi],31.5,-116,#956D8C
Paiute_Northern [pao],40.75,-118,#8F6B8F
Paiute_Southern [ute-2],37.83,-113.33,#926B95
Paiwan [pwn],22.333,120.833,#979E5D
Pakanha [pkn],-15.5,142.33,#CBA587
Pakot [pko],0.966,36.017,#889076
Paku [pku],-1.83,115,#998064
Palatinate [deu-2],49.435,7.68,#68868F
Palauan [pau],7.167,134.5,#A49382
Palaung [plw],22.667,96.4,#7CA068
Palawan [plc],9.5,118.5,#9C968D
Palikúr [plu],3,-51,#845D8C
Paluan Murut [plz],5.08,116.25,#A6868F
Palue [ple],-8.333,121.75,#7C935D
Palula [phl],35.4,71.75,#4E6060
Palyku [nad],-23,121,#D4AF85
Pamaosu [hih],-4.695,145.297,#8B727B
Pame [pbs],21.47,-99.44,#7E7275
Pame_South [pmz],20.98,-99.35,#736277
Pamona [pmf],-1.75,120.83,#9A8857
Panará [kre],-11.643081,-53.308853,#9D6BB4
Panare [pbh],6.733122,-66.048767,#A677AA
Panasuan [psn],-2.33,119.58,#9D7A77
Pancana_Kapontori [pnp-5],-5.2,122.67,#8E7E82
Pancana_Konde [pnp-2],-5.25,122.83,#8E7858
Pancana_Lawele [pnp],-5.23,122.95,#8E7856
Pancana_Liabuka [lix],-5.58,122.58,#897F76
Pancana_Todanga [pnp-3],-5.42,122.67,#8E7E82
Pancana_Wasuamba [pnp-4],-5.33,122.67,#8B795E
Pangasinan [pag],15.917,120.333,#A6758B
Pangutaran Sama [slm],6.25,120.33,#94867E
Panobo [pno],-7.359,-74.985,#905693
Panyjima [pnw],-22.833,118,#D0B986
Papantla [top],20.44,-97.32,#8B63AD
Papantla_Ahuacatlan [top-2],21,-104.39,#8C63AC
Papantla_Coatepec [top-3],19.45,-96.97,#7A5D99
Papasena [pas],-2.83,138.58,#A35197
Papel [pbo],11.83,-15.75,#788759
Parachi [prc],35.073,69.644,#3F7E51
Parakanã [pak],-4.5,-50,#A867A6
Paraujano [pbg],10.4887,-72.0644,#9D769D
Parauk [prk],23.25,99.5,#55A473
Pare [asa],-4,36.5,#787D4A
Paresí [pab],-14,-57,#A5508C
Parji [pci],19.5,82.5,#A6975D
Parkateje [xxx-19],-5.25,-48.9166,#A977B3
Pashai [psi],34.746,70.292,#54785E
Pashto [pst],35,65,#4D5A59
Passamaquoddy-Maliseet [pqm],45,-67,#9556AA
Patamona [pbc],-6.42,-58.63,#956D8C
Patep [ptp],-7,146.667,#8C7D8D
Patpatar [gfk],-3.67,152.5,#A0816C
Pattani [lae],32.6,77.2,#5CBF6E
Pattani Malay [mfa],6.25,101.83,#878669
Patwin [wit],39,-122.33,#747977
Paulohi [plh],-3.3,128.8,#9D5690
Paumarí [pad],-7,-64.5,#674B7F
Pawaian [pwa],-7,145.25,#A059A9
Pawnee [paw],41,-98.67,#9D5098
Pazeh [uun],24.17,120.83,#7C8375
Pear [pcb],13.5,105,#649852
Pech [pay],15,-85.5,#7C5877
Pela [bxd],24.32,98.39,#448BAF
Pemon_Arekuna [aoc-2],5.1,-62,#A972B7
Pemon_Tarepang [aoc],4.924,-61.055,#AA629F
Pémono [pev],3.0872,-66.2934,#A376AE
Penan_Nibong [pne],2.466,114.239,#7C8B5D
Pendau [ums],0,119.83,#987D66
Pengo [peg],19.833,83.833,#8F8264
Penrhyn  [pnh],-18.08,-153.17,#A77582
Penrith English [eng-3],54.6,-2.7,#5A7A4B
Pentlach [ptw],49.5,-124.75,#7153BE
Perai [wet],-7.67,126.67,#9B7382
Pero [pip],9.58,11,#A7AB6E
Petats [pex],-5.17,154.5,#92826B
Petchabun [mww-2],16.4,101.15,#259FB6
Phake [phk],24,95,#8CB18F
Phlong [kjp],15,99,#439D7A
Phobjip [neh],27.1,90.1,#3FAB69
Phom [nph],27.1,95,#8EA58D
Phon [hpo],25.7,97.6,#418B72
Phongku [pho-2],21.5,102,#4EAEA3
Phukha [phh],22.775,103.348,#1CA885
Phunoi [pho],21.5,102.083,#54AB94
Phuthi [ssw-2],-30.4,27.7,#2F8F88
Piamatsina [ptr],-15,166.55,#A27B82
Piapoco [pio],4,-69.3,#896876
Piaroa [pid],5,-67,#6759B5
Picard [fra-3],49.92,2.7,#5E7A74
Picuris [twf],36.2,-107,#6469BB
Piedmontese [pms],44.61,7.96,#6D8259
Pije [piz],-20.7,165,#689896
Pilagá [plg],-25,-60,#8B5C94
Pileni [piv],-10,167.333,#84868F
Pima Bajo [pia],29,-111,#817162
Pinai-Hagahai [pnn],-5.105,144.069,#88588B
Pinggu [cmn-24],40.142,117.1,#4C9AD1
Pinghua_Shangyao [yue-5],22.9,108.33,#6DAABA
Pingilapese [pif],6.22,160.7,#B49083
Pingjiang [gan-6],28.76,113.67,#589DC7
Pingyao [cjy],37.2,112.17,#4F9FCA
Pintupi-Luritja [piu],-23.276,129.389,#CDA489
Pinyin [pny],5.8,10.05,#5D7578
Pipil [ppl],13.85,-89.55,#924CA9
Pirahã [myp],-7.33,-62,#9B499F
Piratapuya [pir],0.9,-69.8,#976A81
Pirlatapa [bxi],-29.652,139.847,#CBB072
Pirriya [xxx-83],-25,143,#D4AE88
Pisa [psa],-6,139.25,#8C6F73
Pisaflores Tepehua [tpp],21.2,-99,#785EA6
Pisamira [psx],1.1,-70.44,#894F82
Piscataway [psy],38.48,-7.01,#825BA0
Pisu [pho-3],21.48,102.82,#4FAFA2
Pite_Sami [sje],66.03,17.95,#798179
Pitjantjatjara [pjt],-26.833,130,#CEB08D
Pitta-Pitta [pit],-23.5,121,#D1BA87
Pitu Ulunna Salu [ptu],-3.083,119.083,#946D77
Plang [blr-2],23.4,100.1,#70BBA7
Plattdüütsch [nds],52.13,11.62,#5A8364
Plautdietsch [pdt],54.3,19,#467C67
Plema [okk-2],-3.33,141.8,#9B7FA8
Pnar [pbv],25,92.5,#74BF6F
Pochutec [xpo],15.73,-96.47,#77737A
Pocomam [poc],14.63,-89.98,#71538E
Pocomchi [poh],15.33,-90.5,#6845A8
Polabian [pox],52.16,13.35,#417B5B
Polish [pol],52,20,#4F6C80
Polish_Masovian [pol-2],52.22,21,#587377
Poljane [slv-21],46.05,14.1,#4D5A53
Polo [yip],23.61,104.34,#31AD94
Polonombauk [plb],-15.466,167.108,#988678
Pomo_Central [poo],39,-123.33,#4C7586
Pomo_Eastern [peb],39,-122.67,#43609D
Pomo_North-eastern [pej],39.33,-122.67,#67716A
Pomo_Northern [pej-2],39.33,-123.5,#648092
Pomo_Southeastern [pom],38.83,-122.5,#6363A0
Pomo_Southern [peq],39,-122.5,#4B868D
Ponapean [pon],6.883,158.25,#B48C80
Popoloc_East_Atzingo [poe],19.98,-97.97,#7B5D9A
Popoloc_Tlacoyalco [pls],18.69,-97.65,#685084
Popoloc_West_Otlaltepec [pow],18.51,-100.5,#695990
Port Sandwich [psw],-16.47,167.67,#73A05B
Port Vato [ptv],-16.33,168.03,#8B8473
Portuguese [por],39,-8,#646A5E
Potawatomi [pot],44.5,-85,#6B597C
Powhatan [pim],36.11,-75.85,#AF668B
Poyanawa [pyn],-7.441,-73.465,#7D4775
Pray [pry],19.5,100.1,#70D183
Prekmurian [slv-2],46.66,16.13,#517D61
Prinmi [pmj],27.17,99.19,#1D6772
Prlekija [slv-16],46.5,16.12,#495754
Provençal [oci-3],44.09,5.32,#557470
Prussian [prg],54.71,20.5,#7A715F
Puare [pux],-2.88,141.74,#945E88
Pubian [pun],-4.75,105.5,#918465
Pucheng [cdo-4],27.9,118.55,#679ABC
Puinave [pui],4,-67.33,#974DB6
Puiron [npu],25.7,94.1,#8A8F6E
Pukapuka [pkp],-11,-165.83,#C18CA5
Pulaar [fuc],15.6,-15.2,#859D5F
Puluwat [puw],7.333,149.333,#978589
Pumé [yae],-8.343,-72.948,#886789
Pumi [pmi],28,101,#16AC7E
Pungupungu [wdj],-13.5,130.417,#C5B686
Punjabi [pan],31,75,#649A66
Punthamara [nbx-3],-29,141,#CAB97D
Puragi [pru],-1.92,132.2,#A67D6D
Purari [iar],-7.75,145,#B1538D
Puri [prr],-20.5836,-42.2425,#A17492
Purik [prx],34.55,76.15,#51A56C
Puroik [suv],28,93,#2CAD64
Puter [roh-2],46.77,10.15,#6C9064
Putijarra [xxx-84],-25.5,122,#D1B787
Putoh [put],3.75,116,#80A058
Puxi [jih],32.25,101.95,#2BB1A8
Puxian [cpx],25.45,119.02,#70A8C4
Puyuma [pyu],22.833,121.083,#A57776
Pyen [pyy],20.75,100.1,#5EB28B
Pyongan Korean [kor-5],39.05,125.75,#6D7FA5
Pyongyang Korean [kor-8],39.02,125.74,#7592BE
Qabiao [laq],23.45,104.2,#25ABB7
Qaqet [byx],-4.33,151.67,#9F8373
Qawésqar [alc],-50,-75,#8851A0
Qiandong_Hmong [hmq],26.67,108.32,#30ADC3
Qiang [qxs],32,103.5,#3190A8
Qingdao [cmn-7],36.07,120.39,#6394C9
Qingdao-2 [cmn-25],36.067,120.383,#5597CF
Qo Xiong [mmr; muq],28.33,109.43,#3A89D6
Quanzhou [nan-10],24.9,118.6,#64A3B4
Quapaw [qua],33.9,-92.5,#525790
Quechan [yum],32.83,-114.33,#937594
Quechua_Ancash [qwa/qws],-8.5826,-77.7586,#916DA5
Quechua_Ayacucho [quy],-13.15,-74.25,#A6618A
Quechua_Bolivia [qul],-20,-66,#7E6390
Quechua_Cajamarca [qvc],-7.1105,-78.557,#846B96
Quechua_Chachapoyas [quk],-6.2625,-77.8523,#A7759F
Quechua_Cusco  [quz],-13.5,-72,#89678F
Quechua_Ecuador [xxx-46],-1,-79,#7D586F
Quechua_Ferreñafe [quf],-6.6375,-79.7901,#9A709D
Quechua_Huallaga [qvh],-6,-76,#A25482
Quechua_Huaras [qwh],-9,-78,#995A8B
Quechua_Imbabura [qvi],0.33,-78.33,#7B6162
Quechua_Inga [inb],1.25,-76.67,#A05885
Quechua_Inga_Highland [inb-2],1.2226,-76.6584,#7C7681
Quechua_Jauja-Huanca [qxw],-12.074,-75.219,#A25D82
Quechua_Lambayeque [quf],-6.43,-79.87,#945988
Quechua_North Junín_San Pedro de Cajas [qvn-2],-11.2563,-75.8565,#917B91
Quechua_North Junín_Tarma [qvn],-11.4192,-75.6908,#907E87
Quechua_Putumayo [qvo],0.35,-76.5,#A3638E
Quechua_Quito [qud],-0.25,-78.5,#7A5765
Quechua_Riobamba [qug],-1.5,-79,#697B68
Quechua_Salasca [qxl],-1.5448,-78.29,#577D7E
Quechua_San Martín [qvs],-7.0246,-76.7489,#956D91
Quechua_Santiago del Estero [qus],-28,-64,#A45E7D
Quechua_Southern-Bolivia [quh],-23.75,-65.5,#8A6891
Quechua_Tena [quw],-1,-77.5,#786164
Quechua_Yaru [qvn-3],-10.6793,-76.3132,#927C93
Quechua_Yauyos [qvi-2],-12.62,-75.7,#A25B88
Quiche_Nahuala [quu-2],14.85,-91.32,#7B578E
Quiche_Zunil [quu-3],14.78,-91.48,#71538E
Quiegolani_Zapotec [zai-9],16.27,-96.05,#68716B
Quileute [qui],47.925,-124.25,#4A519C
Quiripi [qyp],41.05,-73.5,#AC6990
Qujiang [hak-16],24.19,115.31,#6594BB
Quzhou [wuu-15],28.967,118.867,#12B2B4
Rabha [rah],26.1,90.25,#71846B
Raga [lml],-15.5,167.97,#947E66
Rahambuu [raz],-3.25,121.08,#9C7F6A
Rajasthani [raj],26.57,73.83,#5D795C
Rajbangshi [rkt],26.5,88.5,#768F76
Raji [rji],29,81.15,#5DAE7A
Rakahanga-manhiki [rkh],-10.5,-161,#A6808B
Rama [rma],11.5,-83.9,#999B73
Ramo [adi-5],28.8,94.2,#898363
Ramoaaina [rai],-4.17,152.42,#A4836C
Rampi [lje],-2.25,120.33,#937F6A
Rana_Tharu [thr],28.68,80.6,#6E917B
Ranquel [arn-4],-38.5,-67.5,#A08699
Rao [rao],-4.833,144.5,#698C53
Raoping [hak-4],23.67,117,#5BB8B3
Rapa [ray],-20,-158,#B8858F
Rapa_Nui [rap],-27.333,-110,#AE7D89
Rarotongan [rar],-21.33,-159.75,#C3808E
Rasawa [rac],-2.42,136.58,#A96E93
Ratahan [rth-2],1.08,124.83,#987C6F
Raute [rau],28.6,81.5,#5CA27D
Rawa [rwo],-5.833,145.917,#A77E8D
Rawang [raw],27.5,97.5,#6C9A69
Rawo-Poko [rwa],-2.8,141.583,#9E7480
Rejang [rej],-3.33,102.25,#8F865F
Rek [dik],8.2,28.5,#989A58
Rembarrnga [rmb],-12.95,134.583,#C3BB8D
Rembong [reb],-8.5,121.17,#8A8093
Remo [bfw],18.333,82.333,#878C60
Remšnik [slv-6],46.68,15.07,#4F554F
Rendille [rel],2,37.5,#AE6967
Rengao [ren],14.583,107.833,#97B265
Rengma [nnl],25.4,93.5,#50AB6B
Renhua [hak-9],25.1,113.75,#4DA2D1
Rennellese [mnv],-11.85,160.33,#97719C
Repanbitip [rpn],-16.324,167.643,#9A897D
Rere [kib],11.792,30.045,#B7AA8E
Rerep [pgk],-16.3,167.58,#75895A
Resigaro [rgr],-2.5,-71.25,#535189
Reyesano [rey],-14.5,-67.5,#964F84
Rgyalthang [khg-7],27.833,99.7,#3EB38C
Rhade [rad],13,108.33,#80A862
Riang [ril],22.167,99.5,#4EA168
Riantana [ran],-7.5,138.583,#A37E68
Riff [rif],34,-3.75,#896357
Rikbaktsa [rkb],-11.5,-57.3,#895789
Rikou [rgu],-10.56,123.32,#915C70
Rimanggudinhma [zmv],-14.53,143.79,#A79E5E
Ririo [rri],-6.83,156.92,#828889
Ritharngu [rit],-12.833,135.5,#B7C17E
Rizhao [cmn-18],35.4,119.4,#49C0C8
Rohingya [rhg],20.82,92.37,#678065
Roma [rmm],-7.2,128.583,#9C5E81
Romanesco [ita-4],41.9,12.5,#586770
Romanian [ron],45,27,#4F5B59
Romanian_Banat [ron-2],46,21,#4C5A58
Romansh [roh],46.8,9.4,#6B964F
Romany [rmy],45,21,#585B65
Ronga [rng],-26,32.5,#667D58
Ronge [teq-2],11.85,29.3,#959557
Rongga [ror],-8.83,120.67,#79825E
Rongjiang [hms],25.9,108.5,#5085B4
Rongmei [nbu],25.35,93.8,#789569
Rongpo [rnp],30.9167,79.5,#65B46B
Rongxian [cmn-45],29.45,104.417,#5EA9D2
Roria [rga],-15.409,166.878,#997D77
Roro [rro],-8.75,146.58,#B3568B
Rosen Valley [slv-7],46.62,13.93,#495156
Rote [twu],-10.75,123.25,#916484
Rotokas [roo],-6,155.17,#BD4F7E
Rotuman [rtm],-12.333,177,#977B84
Roviana [rug],-8.25,157.333,#9A7B7A
Rovte [slv-22],46.17,14.3,#495652
Ruc [scb],17.75,105.75,#73B287
Rui'an [wuu-30],27.783,120.625,#21BAA6
Ruijin [hak-13],25.88,116.05,#51A1CD
Rukai [dru],22.833,120.833,#957591
Rumai [rbb-2],22.92,96.5,#72AF90
Rumsen [css],36.55,-121.93,#8B6A93
Rungus [drg],6.83,116.75,#868166
Runyankore [nyn],-0.5,30.5,#7D8051
Rurutu [aut-2],-22.5,-151.5,#B55992
Russian [rus],55,38,#4F5958
Russian_Southern [rus-2],54.6,39.75,#525A52
Rutul [rut],41.61,47.31,#225574
Ruyuan [hak-8],24.775,113.275,#4CABCC
Ryori [jpn-9],39.03,141.83,#7E7C8E
Sa [sax],-16,168.08,#849056
Sa'a_Ulawa [apb-2],-10,162,#AF7F84
Sa'ban [snv],3.204,115.399,#8D886A
Saa [apb],-9.5,161.583,#A47E6D
Saaroa [sxr],23.25,120.7,#A17E94
Sabanê [sae],-12,-60,#9C58A3
Sabum [sbo],5.833,102,#7C917D
Sacapultec [quv],15.3,-91.1,#7B648C
Sadu [xxx-63],24.35,102.525,#23938D
Saek [skb],17.833,105.583,#51A477
Sahaptin [uma],45.67,-120,#644EB8
Sahu [saj],1,127.417,#86A159
Saisiyat [xsy],24.58,121.08,#977385
Sak [ckh],21.35,92.3,#57A877
Sakao [sku],-15,166.783,#907F8A
Sakha [sah-2],73.273,116.241,#68985F
Sakirabia [skf-2],-12.3,-61.3,#8F75A6
Salako [knx],1.5,109,#8E9E60
Salar [slr],35,103,#4F7D83
Saliba [sbe],-10.667,150.75,#8F5D8F
Sáliba [slc],6,-67.5,#844174
Salinan [sln],36,-121,#776992
SaltYui [sll],-6.283,145,#93806E
Sam [snx],-5.47,145.88,#898671
Sama [ssb-2],5.17,120.33,#908381
Samal_Botolan [sbl],15.5,120,#A38572
Samal_Sulu [sml],5.42,121,#937D84
Samarokena [tmj],-1.83,138.42,#AF618A
Samba [ndi],8.35,12.25,#7F8C55
Sambe [xab],9.07,8.45,#5C8358
Samberigi [ssx],-6.773,143.999,#9E71A5
Sami [sme],70,28,#647259
Sami_Inari [smn],68.9,27,#4A7747
Samo [smq],-6.08,142.17,#9B378C
Samoan [smo],-14,-172.667,#A07C99
Samoan_colloquial [smo-2],-14,-172.17,#9E799B
Samogitian [sgs],56,22.25,#535D63
Samre_Somray [smu],12.167,103,#6EA787
Samtao [stu],22.5,99.167,#6BAA8C
Samu [ysd],25,102.75,#20B2A6
San [sbd],12.809,-2.97,#83A36E
San Juan el Paraisó Lowland Mixe [mco-4],16.9,-95.3,#7C7B8C
San_Martin_de_Trevejo [spa-4],40.22,-6.8,#745A57
Sandawe [sad],-5,35,#525B8C
Sane [stj],13.235,-3.168,#898169
Sangil [snl],5.42,125.33,#957985
Sangir [sxn],3.58,125.75,#8A7686
Sangkong [sgk-2],21.983,100.817,#44A4BB
Sangkong [sgk],22,100.775,#51B3C6
Sango [sag],5,18,#7F5A5F
Sangtam [nsa],26.24,94.81,#5BA075
Sani [ysn],24.75,103.39,#1BA6AB
Saniyo-Hiyewe [sny],-4.589,142.315,#A947AB
Sanming [nan-11],26.23,117.6,#69A2D3
Sanöma_Kolulu [xsu-2],3.94,-64.48,#8975B9
Sansiboli [ssl],25,73.5,#808866
Santa [sce],35.65,103.4,#3C80A2
Santa Ana [kee],35.42,-106.67,#5057A2
Santali [sat],24.5,87,#937A62
Sanuma [xsu],4,-64,#9057B5
Saponi [spi],-2.33,136.5,#B15DA2
Saptariya Tharu [thq],26.6,86.7,#659170
Sapuan [spu],15.333,106.833,#51A85A
Sara-Ngambay [sba],8.67,16,#888856
Sarangani Blaan [bps],6,125.17,#7E9190
Sarangani Manobo [mbs],5.83,125.67,#94838F
Sarangani Sangiré [snl-2],5.33,125.33,#85798B
Sarasira [zsa],-6.33,146.42,#857C5D
Sarcee [srs],52.5,-116,#3F3DB8
Sardinian [sro],40,9,#637C57
Sarikoli [srh],37.75,75.3,#41765B
Sartang [onp],27.33,92.27,#588E6C
Sasak [sas],-8.67,116.5,#88A066
Saterland Fries [stq],53,7.7,#5B7F58
Sau [enq-2],-6.75,142,#A25E9C
Sauk [sac-2],43.92,-83.58,#A84BA6
Saurashtra [saz],9.91,78.12,#6E8F60
Sauri [srt],-2.33,136.63,#875C6B
Sauria Paharia [mjt],24.3,88.9,#876B61
Sause [sao],-3.33,139.5,#756C58
Savosavo [svs],-9.167,159.833,#9F7371
Sawai [szw],-0.33,128,#918986
Saweru [swr],-1.92,136.33,#A96A72
Sawila [swt],-8.42,125.08,#9D7871
Sawu [hvn],-10.5,122,#9A895B
Sawuy [saw],-6,138.67,#8E6689
Saynawa [cbs-2],-8.937,-72.227,#905799
Sayula Popoluca [pos],17.75,-95,#79638E
Scanian [scy],55.8,13.62,#647D7D
Scots English [sco],56,-3.25,#4D6C4F
Scots Gaelic [gla],57,-5,#5F8479
Scouse [eng-8],53.42,-3,#546764
Sebei [kpz],1.33,34.58,#C89D86
Secoya [sey],-0.2,-76.5,#8D4AA7
Secoya_Putumayo [sey-2],-0.1,-76.23,#8F63A9
Sedang [sed],14.667,108,#72B675
Seediq [trv],24.167,121.417,#84867E
Sehudate [fau-2],-3.239,136.89,#933E8B
Seimat [ssg],-1.5,144.33,#A37EA2
Sekani [sek],54,-125,#3354C0
Sekar [skz],-2.7,132.43,#9F6073
Seke [ske],-15.87,168.08,#7F8771
Seke [skj],29,83.91,#80AC89
Seko_Padang [skx],-2.237,119.877,#9F7F73
Seko_Tengah [sko],-2.334,119.822,#9F7F73
Selaru [slu],-8.25,130.917,#9B4F80
Selayar [sly],-6,120.5,#96995D
Selepet [spl],-6,147.25,#A28587
Selknam [ona],-54.45,-67.15,#734C91
Selkup [sel],65,82,#9D8982
Sema [sem],26.32,94.5,#479388
Semai [sea],4,101.667,#849B6C
Semaq_Beri [szc],4.167,103,#699265
Seme [sif],11,-5,#877668
Semelai [sza],3,102.5,#789F78
Semimi [etz],-3.75,134.25,#A85A68
Semnam [ssm],5.25,101.05,#869783
Semnani [smy],35.57,53.4,#514571
Sempan [xse],-4.83,137.5,#B1728F
Sena [she],-17.829,35.342,#3E8373
Senadi [sef],9.5,-6.25,#6CAB70
Senari [sef-2],10.553,-5.759,#72966B
Senari-Tyembara [sef-3],9.524,-6.487,#909E5D
Seneca [see],42.5,-77.5,#80539A
Sentani [set],-2.583,140.633,#AB5CA9
Sepik Iwam [iws],-4.228,142.121,#985A78
Sepoe [tqo-2],-8.58,146.33,#99679C
Serbian [srp],45,20,#625A53
Seri [sei],29,-112.5,#9034B2
Serili [sve],-8.17,129.83,#A77185
Serrano [ser],34.33,-117,#7063B3
Serua [srw],-6,130,#A47282
Seshelt [sec],49.5,-123.77,#7153BE
Sesotho [sot],-28,27,#55729B
Seta [stf],-3.42,141.75,#926EA0
Seti [sbi],-3.42,141.83,#966A86
Seti [ste],-3.13,130.25,#905E8F
Shabo [sbf],7.2,36.25,#808B7D
Shan [shn],22,98,#69B495
Shanenawa [ywn-2],0.789,-69.244,#945982
Shangfeng [hsn-3],33,113.33,#7483BC
